year,month,date,T2m,T500,SPFH2m,PWAT,APCP,TCDC,DLWRF,ULWRF,DSWRF,USWRF,PRMSL,CSDSF,CSUSF,CSDLF,CSULF,CDUVB,DUVB,ALBDO,CRE_SW,CRE_LW,CRE_net
1980,2,1980-02-01,285.9236552007301,257.72341660559806,0.0095393002037931,23.25414416721004,0.5047437659380182,58.54890235225127,332.6719258941549,389.64623440443233,198.54607932396337,27.129082651118622,101152.67492791804,253.11644117385,33.71184685271826,307.2724285870501,389.60030578981656,4.091373860984936,3.428538793739328,11.63715804413532,-47.98759764828702,25.353568692489034,-22.634028955797987
1980,3,1980-03-01,286.5464902339826,257.5955212445891,0.0096620040633887,23.52764332027152,0.5097245774543285,58.375040631445614,335.4194754364004,392.70834527404446,197.27703444057943,26.85062311303525,101154.83580952795,248.91346898604485,33.69600896456109,309.6507230078791,392.648275144397,4.009095634611964,3.391382333971627,11.931511235926449,-44.79104869393959,25.70868229887384,-19.082366395065748
1980,4,1980-04-01,287.54915422877883,257.9893866303289,0.0098140247149006,24.17739356664932,0.5086813815180466,58.96630478010581,339.56989141269537,397.39392580009934,194.87219914582172,27.70518852617857,101150.59063908416,244.7947503730605,35.04888815356314,313.83227966880145,397.3925430629543,3.910425955928445,3.319303655146076,11.469236832033962,-42.57885159985423,25.736229006748886,-16.842622593105347
1980,5,1980-05-01,288.6467164556822,258.6849364241581,0.0100166403313102,24.82134856612484,0.5217053423122849,58.97710630831361,344.85231869481066,402.4814418890319,191.22443259411853,27.48790833417632,101132.59566992252,240.80790619116624,34.98614106352029,318.73863729912057,402.518046191456,3.8341728613832746,3.247152622897448,10.23956139826678,-42.08524086770376,26.150285698114203,-15.934955169589557
1980,6,1980-06-01,289.2257615089312,259.4312391851144,0.0101246673872814,25.320599768365646,0.5362509898222817,58.816633008152806,348.1069441036605,405.46983546060943,186.77016457533816,25.10998859437428,101135.4948948051,237.80222859303777,32.47333968526971,321.84542706865795,405.4970968577828,3.789579422407479,3.1773057218273584,9.091999316698544,-43.668712926804176,26.288778432175945,-17.37993449462823
1980,7,1980-07-01,289.5833317032127,259.8370621853856,0.0102838901545325,25.9547816475255,0.5365129357335156,59.26837256006803,350.9908917918966,407.1852485247832,182.96724727421105,22.753644554556683,101119.75146369872,236.31755314829525,30.05860313047495,324.4687000472796,407.20472829879,3.7859628859151657,3.138291386591989,8.878155268230431,-46.04534729816592,26.541671518623787,-19.503675779542135
1980,8,1980-08-01,289.40062037694315,259.6562615655609,0.010280071188448,25.69297698912453,0.5344252983623813,59.24294614521244,349.9671928712443,406.21824190249566,183.8418604876636,21.40709612017036,101131.93906675112,238.06329410705357,28.16111216665889,323.4163669232692,406.2301135120889,3.808794249737252,3.1519435830933262,9.388168125933957,-47.46741757290144,26.562697557568356,-20.904720015333083
1980,9,1980-09-01,288.6923354308192,258.98689345842706,0.009952692851418,24.474410139191967,0.5210914244723911,57.53217450002641,344.66047125106826,402.6102473185156,190.27296507345767,22.54842783169002,101133.64179608718,242.84022523369495,28.98027098621956,318.57291569227743,402.6313058570734,3.867152691727331,3.2416913436330126,10.429101065647188,-46.13541700570775,26.108614097348664,-20.026802908359087
1980,10,1980-10-01,287.5671935387524,257.96561784544974,0.0096086142537986,23.59707367487238,0.5135370807976873,58.65366771899776,339.4026805106068,397.0537267375779,194.1526480178861,26.071290739558485,101140.7072185311,248.7199546831726,32.867689219084184,312.56988828859704,397.07418156623953,3.967574325792988,3.3181466777206468,11.132662058125282,-47.77090818576082,26.85324705067137,-20.917661135089446
1980,11,1980-11-01,286.5145789922727,257.48521561294547,0.0093821061877773,22.86180675875078,0.5081694864190685,58.645557079993246,333.7205880410774,392.01895843792494,200.21260537423169,30.038943329269465,101139.03859287528,253.92513597366747,36.74512350894962,307.84424074543426,392.0116534490534,4.07319798230128,3.426078149848382,11.209528812173822,-47.00635041975562,25.869042306771632,-21.137308112983987
