year,month,date,T2m,T500,SPFH2m,PWAT,APCP,TCDC,DLWRF,ULWRF,DSWRF,USWRF,PRMSL,CSDSF,CSUSF,CSDLF,CSULF,CDUVB,DUVB,ALBDO
1983,1,1983-01-01,285.60361104777434,257.5678708990827,0.009362028352115578,22.775171129964,0.5243930473562234,59.22296408256988,330.44871811943347,387.95354862238275,198.247032305504,28.287399177629368,101135.68611098232,252.54000118602198,34.47630628522738,304.92946692392826,387.94076825704104,4.076840327333312,3.410791100416118,10.815699862414853
1983,2,1983-02-01,285.8651365039755,257.26676670776743,0.009543087717650903,23.324271807595387,0.5177518166118394,58.18137995778675,331.8134340199127,389.4635707795693,197.74719669236907,26.99389152795775,101144.53194772691,249.81248938870564,33.22985579639822,307.1938704859729,389.44307062689126,4.036918498760083,3.4017003192955495,11.643019379571587
1983,3,1983-03-01,286.4728035632603,257.8331284564038,0.009646105917578082,23.552740958215217,0.4999041238033003,58.65028328243746,335.263355358683,392.2219431293978,194.54221464588434,26.686500902023035,101160.03439354444,245.79852617124743,33.47238842108598,309.5690084118888,392.20004938321233,3.9563393635305504,3.3387592662073553,12.106720511600829
1983,4,1983-04-01,287.3528104916269,258.00292464265937,0.009710267698764156,23.712451965919815,0.512031688746589,59.117207886930515,338.65311365273544,396.4686726116181,192.33973484023488,27.13650158476267,101144.50993480516,241.94574035670337,34.373399657391076,312.67979946665963,396.4547740823032,3.8597624359112417,3.270324149002457,11.503188794072548
1983,5,1983-05-01,288.50487141846116,258.766628149553,0.00997491681221269,24.54623399848748,0.5265175222045932,59.53181141835861,344.21598068737353,401.5677538206771,188.7825026706484,27.096961383275495,101115.01619897535,238.02743056694698,34.216705848304585,317.91232764653756,401.5700631857319,3.7850294087699465,3.200290578428319,10.165123114383503
1983,6,1983-06-01,289.12861654792016,259.14842149840683,0.010116489039688087,25.156913532785826,0.533638627843313,59.038677662530986,347.4125318090372,404.975002991265,185.24139915337346,24.68843606828016,101117.31222439918,235.08506642395565,31.72793851455907,321.36873794987224,404.98490853126987,3.74302530776307,3.142677050543851,8.959171057684179
1983,7,1983-07-01,289.3251323561715,259.8431566771455,0.010299667474659826,26.036904041332434,0.5432408124417409,59.89198740813555,350.57525552876797,406.0935833817778,181.35277326331996,22.227704560252455,101120.89398874898,233.742409658893,29.171934723021906,324.17458011255184,406.1019839781959,3.7455118836383945,3.1079647479965393,8.70051013360402
1983,8,1983-08-01,289.3331107180391,259.7577513228999,0.010296746092029314,25.90726928739937,0.5343277372866608,59.08840597486668,349.9445125057848,405.8547999358443,183.43813492519217,20.93293905052545,101115.28634054611,235.83751031309896,27.48328529944625,323.52751212663213,405.8551293543099,3.7783155747849335,3.1462496098030397,9.200814392697357
1983,9,1983-09-01,288.71185950032736,258.8373060591337,0.009991215479583003,24.55157306273076,0.5277947842481051,57.7437944854576,344.74625633294727,402.6201696689469,189.04251028500258,22.074442398654156,101109.30292230347,240.9621886680329,28.43633776735892,318.70733247935976,402.6296354361674,3.841393778687937,3.2229010432184424,10.256918190083622
1983,10,1983-10-01,287.42388204337414,257.9931445407084,0.009580522121768966,23.284265417084015,0.5102825557322962,58.16228823666611,337.81842168029635,396.18045721029046,194.1143516082616,25.663244188676426,101127.41653724521,247.32419814281317,32.288472994563975,311.4961181680321,396.1916303846115,3.9438091922820826,3.3082369273640193,11.087305948844879
1983,11,1983-11-01,286.382009733908,257.3731682763228,0.009278428971266373,22.557147950661392,0.5141837686230225,58.60395749020737,333.01228273570274,391.2693635322752,198.41902547948692,29.671023597100007,101127.04779075818,252.84783505291463,36.44143786056635,306.8402045127883,391.27508632253,4.058332193309552,3.397326576288183,11.237428344362746
1983,12,1983-12-01,285.5928439243645,256.99873675045734,0.00919309953638308,22.314526603555436,0.512401916164982,58.231387000783954,329.0869066115656,387.60921445395803,202.18398500988457,30.536324920521277,101134.47382899771,255.8533692442682,36.96980965285479,303.85632321371423,387.6057293275631,4.130336818943389,3.472700555443597,10.91787847943782
1984,1,1984-01-01,285.383422050755,257.01505836077564,0.009241283169365344,22.353892171977026,0.5039565069632932,58.383820631129744,328.7292538023363,386.6913800647161,201.7897369125593,28.95634574864565,101152.83582090445,255.2376936368944,35.110508522082604,303.44740481038286,386.6779984663393,4.13438241289871,3.4799961857658714,11.003734196783483
1984,2,1984-02-01,285.4913627669704,257.2808456783849,0.00936081453577656,22.75114662985531,0.5132462275789532,58.74652600019234,330.1970366007361,387.72602089813995,199.0366546773929,27.67239179291616,101156.4517400459,252.532922971825,34.062106437455,304.7626948859341,387.70793133949053,4.086250043241378,3.4349555705487957,11.805554304742314
1984,3,1984-03-01,286.35745647658223,257.4609720837477,0.009532625438647154,23.12794124339314,0.510292382092624,59.5602270232305,334.56481470529707,391.60574827862837,196.0142041080852,27.28817903319405,101142.56575853513,248.2444413454924,34.505823558416566,308.40364217485336,391.5805896015774,4.006619991555579,3.377889664938232,12.29187566042053
1984,4,1984-04-01,287.2235404647672,257.6467471526012,0.009673249835613068,23.578886518627606,0.5104206247447216,58.54843638938912,337.8702351934166,395.6956399538489,194.12445980524475,27.814634582710532,101135.27379943682,244.17565950911592,35.18994641509185,311.76618796004493,395.6835508532419,3.8978181053572873,3.3027581649944726,11.596365947437823
1984,5,1984-05-01,288.5099210800129,258.4743065336766,0.009879532658329629,24.323251711927064,0.5248790082364274,58.54273195211637,343.31362383730334,401.4151620650688,190.95086706876074,27.005679762110702,101116.2292686823,240.13628886112284,34.26919184259328,317.4154761910312,401.41684555709725,3.820831342970461,3.2360895567278787,10.131978310466545
1984,6,1984-06-01,288.9223134823037,259.09971759690336,0.010005794980943783,24.854460417516357,0.5321794248598425,58.211044750915725,345.8004081175478,403.66556811289973,186.49601345429645,24.74798086464706,101120.64442807689,237.2160940527536,31.94495611621166,320.0511370534978,403.6700410447833,3.7853264923470262,3.1734526344301086,8.997258667003557
1984,7,1984-07-01,289.19315914334584,259.4381638587007,0.010172661599312334,25.37299470474058,0.5296824370516607,59.24090375801546,348.7130238722478,405.2353482062128,184.2387052898545,22.41353812611033,101111.31611686226,235.88764714204777,29.361232220460746,322.30995374330877,405.234810660198,3.7838026643392326,3.1595591348611682,8.769974559121536
1984,8,1984-08-01,289.1639351652213,259.2874522202368,0.0101481064763768,25.14417394164811,0.5254478817392457,57.87027889305792,347.4062503312985,404.98424535251837,187.11538584219448,21.425055755025543,101120.69881760242,237.90648851952193,27.83274835086589,321.6461474080223,404.9841772553647,3.8112151199002153,3.202384473494566,9.326953057358683
1984,9,1984-09-01,288.50888356475315,258.17377668312923,0.009823492216581275,23.935875648592052,0.507536169795455,57.17072411631577,342.50726339365036,401.79537176594846,192.4187796754288,22.342478298543874,101124.93191185637,242.69392238893423,28.7343567785912,316.79419417291126,401.80219778264546,3.8674670629036645,3.276064120218737,10.313560932684458
1984,10,1984-10-01,287.44192333631247,257.82509607551276,0.009530165834450358,23.178451443806626,0.5154000580736298,58.812258589886156,337.94396441772295,396.1505350937154,194.95053326979985,25.964776842038,101135.43531524064,248.63512933769343,32.69315199330132,311.42221307236497,396.1658958263126,3.9729092768161403,3.331475002938647,11.12068499412786
1984,11,1984-11-01,286.1583961143403,257.14914829414255,0.009261759466723102,22.4340489207593,0.510167182928999,58.20830403948558,331.3109035858587,390.13022567518715,201.17458023575185,30.347931048606082,101137.41653392238,254.0113257428837,37.01082739413355,305.7879545508322,390.13376477267246,4.086042578650644,3.4479061897897427,11.377046740045015
1984,12,1984-12-01,285.38938070721684,257.0447146752251,0.009177023558454801,22.248283511229882,0.5039380780598177,60.15370455317992,329.51950134550054,386.8136132778249,200.67029794198587,30.29194579805249,101151.57524130144,256.6770191673247,37.000273412288024,303.0542737233317,386.80345510471915,4.1502509593619665,3.467913878873927,10.863556673384894
1985,1,1985-01-01,285.4730196799455,257.0500917500772,0.009206801934758892,22.334829393105963,0.4942423894184069,58.95196837848005,328.8703717087212,387.22466728351554,201.96084391532366,28.914659301756377,101139.26255823468,255.74581025337295,35.17359906248507,303.79012606555773,387.2100137823102,4.152622286213117,3.4937224704610306,11.111772826788236
1985,2,1985-02-01,285.2641469350156,257.08484527374185,0.009297874785879958,22.40741208015777,0.4944678521132497,58.47421492348473,328.91431606720744,386.56466070839656,199.85588554292804,27.78081662949693,101158.89558715919,253.2461027761478,34.1675596235534,303.4393858402615,386.54434207338386,4.0992434326072855,3.4517240801069815,11.873482192455715
1985,3,1985-03-01,286.19684496960497,257.18829777821475,0.009524800559474215,23.232080427653944,0.5017073363639869,59.55589620200213,334.0625302120191,390.85649001488355,195.98166704256627,27.509151580236143,101156.99131924681,248.7489902776643,34.686522214740314,307.7432997928356,390.84039901834024,4.020277691180136,3.3832894086625034,12.380678104183332
1985,4,1985-04-01,287.13808731367476,257.63285800313616,0.009628911439994899,23.624569796081946,0.5016451245351239,59.310784795565496,337.7793592928974,395.0068329043532,193.67484388839802,27.91271001372996,101141.54521333468,244.56903475990842,35.283520599192215,311.4018262236688,394.99529118550333,3.9172527896679785,3.310730115033369,11.643159258642143
1985,5,1985-05-01,288.20122833710826,258.16107330288094,0.009792153462956171,24.074970959875593,0.5165366280750058,59.11988108223689,342.07203567936494,400.2258427933233,191.7389697207905,27.487155897815,101137.68929768879,240.67285377393375,34.903497594189005,315.81804522353764,400.226978040852,3.838755455861415,3.2586315335628195,10.335143822476585
1985,6,1985-06-01,288.9483864686502,258.8180071781838,0.009885030985672193,24.381574366044447,0.5163619414776224,58.33424867051,345.0029905575755,403.6656963890093,187.81361136736538,24.504542403262874,101110.19936022274,237.85197338832938,31.72116318754689,319.03098205410623,403.66815628861855,3.792862748561838,3.1916445044096697,8.915441808262768
1985,7,1985-07-01,289.13003502256754,259.189343053083,0.010075157985531501,25.17919574079643,0.5266556661971247,59.333831438002186,348.42187201842194,404.9188679378948,184.83084466978391,22.18875776278514,101114.163827398,236.2146197141421,29.106794400982587,321.6214890128322,404.92107949162573,3.786486979700033,3.166447816322912,8.609335827104248
1985,8,1985-08-01,289.15776006531115,259.3643170850679,0.01017854492575744,25.341948230191495,0.5363289759266179,59.12343512995078,348.5496638887439,404.65872625360646,184.50688606108147,21.187853737972933,101113.86001534361,237.8718164502553,27.69803688016201,321.9805853589397,404.6595705799904,3.816145385171084,3.170994653998893,9.23180661099047
1985,9,1985-09-01,288.40293320997995,258.53546032171573,0.009843916516812566,24.148293955879563,0.5186600119872881,58.539106425639325,343.6553410092393,400.98025585739003,188.78715997249833,22.10745500762871,101124.87675849552,242.68837376273618,28.70925461023245,316.7109083321376,400.9871771878373,3.8771720624889827,3.233547772901013,10.25519399667281
1985,10,1985-10-01,287.2609345001147,257.5273592526496,0.009483467478678207,23.01189049130142,0.5068013692285287,58.632923737068026,337.2852917203963,395.40253005263054,194.2712972058765,25.893588410667334,101128.63634155616,248.72958469646912,32.740508071824095,310.4458043080534,395.4107208404558,3.986183482084695,3.3336574099663774,11.125700327303456
1985,11,1985-11-01,286.182230118816,257.05298391231173,0.009233506664869967,22.334102952569353,0.5097869382094041,59.01399034147574,332.10181789834934,390.24334110670065,199.99005320782547,30.222768850500817,101132.66106690052,254.16106308707563,37.10965707980198,305.6440871402188,390.24525118358383,4.102207815572178,3.4444523192017678,11.40434884526034
1985,12,1985-12-01,285.57411198684645,256.98379394942555,0.009138629879205605,22.13990291102934,0.5036361674621932,59.04634312519129,328.5598298788309,387.29537819430334,202.15869839002235,30.765440593075063,101130.66039181933,256.8095517739982,37.30148294605468,303.31211103339876,387.29382554971284,4.164236225172827,3.4910197452359597,10.905532747659159
1986,1,1986-01-01,285.4927702116222,257.17978694764327,0.00923672381922098,22.386337499659202,0.5118084814570559,57.93408241186031,328.5215627310594,386.9955063040873,201.52606867129134,28.603712017624552,101124.47901835645,255.79606758439905,34.69359399885968,303.6534288587218,386.9872693221053,4.160276173036572,3.4905396869751266,10.705836123466861
