var,lambda,log_lambda,coef
CRE_SW,0.0031375225392005317,-5.7643217907411035,1.1399245147092052
CRE_SW,0.0033642625771033293,-5.6945464848928,1.1345698921905898
CRE_SW,0.0036073884876638776,-5.624771179044495,1.0708178435117572
CRE_SW,0.003868084432379367,-5.554995873196191,0.9956196790993527
CRE_SW,0.0041476201488088015,-5.485220567347886,0.9154515153901476
CRE_SW,0.004447357134917257,-5.415445261499582,0.8296493665956349
CRE_SW,0.004768755280345517,-5.345669955651277,0.737968107622911
CRE_SW,0.005113379976903147,-5.275894649802973,0.6434770975800235
CRE_SW,0.005482909742917148,-5.206119343954669,0.5567632790464253
CRE_SW,0.005879144398571105,-5.1363440381063645,0.4638193438870733
CRE_SW,0.006304013832053391,-5.066568732258061,0.3643832854754035
CRE_SW,0.006759587399210549,-4.996793426409755,0.2580960149479352
CRE_SW,0.007248084002487481,-4.92701812056145,0.153880749854106
CRE_SW,0.007771882898244715,-4.857242814713146,0.055056806980404015
CRE_SW,0.008333535285090399,-4.787467508864842,0.0
CRE_SW,0.008935776729668889,-4.717692203016537,0.0
CRE_SW,0.00958154049042655,-4.647916897168233,0.0
CRE_SW,0.010273971804249106,-4.578141591319929,0.0
CRE_SW,0.011016443205554576,-4.508366285471625,0.0
CRE_SW,0.011812570952454506,-4.43859097962332,0.0
CRE_SW,0.01266623263998823,-4.368815673775016,0.0
CRE_SW,0.01358158608621666,-4.299040367926711,0.0
CRE_SW,0.014563089583161597,-4.229265062078407,0.0
CRE_SW,0.015615523611224159,-4.159489756230102,0.0
CRE_SW,0.016744014122843938,-4.089714450381798,0.0
CRE_SW,0.017954057508803488,-4.0199391445334935,0.0
CRE_SW,0.01925154736877831,-3.950163838685189,0.0
CRE_SW,0.020642803216520064,-3.880388532836885,0.0
CRE_SW,0.022134601259483733,-3.8106132269885804,0.0
CRE_SW,0.02373420740281282,-3.740837921140276,0.0
CRE_SW,0.02544941263843095,-3.6710626152919716,0.0
CRE_SW,0.027288570991604765,-3.6012873094436673,0.0
CRE_SW,0.02926064020979953,-3.531512003595363,0.0
CRE_SW,0.03137522539200532,-3.461736697747058,0.0
CRE_SW,0.033642625771033295,-3.3919613918987537,0.0
CRE_SW,0.036073884876638776,-3.3221860860504493,0.0
CRE_SW,0.03868084432379367,-3.252410780202145,0.0
CRE_SW,0.04147620148808802,-3.1826354743538405,0.0
CRE_SW,0.04447357134917257,-3.112860168505536,0.0
CRE_SW,0.04768755280345517,-3.0430848626572318,0.0
CRE_SW,0.05113379976903147,-2.973309556808928,0.0
CRE_SW,0.05482909742917148,-2.903534250960623,0.0
CRE_SW,0.05879144398571109,-2.833758945112318,0.0
CRE_SW,0.06304013832053394,-2.7639836392640142,0.0
CRE_SW,0.06759587399210545,-2.69420833341571,0.0
CRE_SW,0.07248084002487477,-2.624433027567405,0.0
CRE_SW,0.07771882898244711,-2.554657721719101,0.0
CRE_SW,0.08333535285090395,-2.4848824158707967,0.0
CRE_SW,0.08935776729668884,-2.4151071100224923,0.0
CRE_SW,0.0958154049042655,-2.3453318041741875,0.0
CRE_SW,0.10273971804249106,-2.275556498325883,0.0
CRE_SW,0.11016443205554577,-2.2057811924775788,0.0
CRE_SW,0.11812570952454506,-2.1360058866292744,0.0
CRE_SW,0.12666232639988229,-2.06623058078097,0.0
CRE_SW,0.1358158608621666,-1.9964552749326656,0.0
CRE_SW,0.14563089583161595,-1.9266799690843612,0.0
CRE_SW,0.1561552361122416,-1.8569046632360569,0.0
CRE_SW,0.1674401412284394,-1.7871293573877525,0.0
CRE_SW,0.1795405750880349,-1.717354051539448,0.0
CRE_SW,0.192515473687783,-1.647578745691144,0.0
CRE_SW,0.20642803216520053,-1.5778034398428396,0.0
CRE_SW,0.22134601259483722,-1.5080281339945352,0.0
CRE_SW,0.23734207402812835,-1.4382528281462297,0.0
CRE_SW,0.2544941263843096,-1.3684775222979255,0.0
CRE_SW,0.27288570991604777,-1.2987022164496211,0.0
CRE_SW,0.29260640209799543,-1.2289269106013168,0.0
CRE_SW,0.3137522539200532,-1.1591516047530124,0.0
CRE_SW,0.33642625771033297,-1.089376298904708,0.0
CRE_SW,0.3607388487663878,-1.0196009930564036,0.0
CRE_SW,0.3868084432379367,-0.9498256872080992,0.0
CRE_SW,0.41476201488088016,-0.880050381359795,0.0
CRE_SW,0.4447357134917257,-0.8102750755114906,0.0
CRE_SW,0.4768755280345517,-0.7404997696631863,0.0
CRE_SW,0.5113379976903147,-0.6707244638148819,0.0
CRE_SW,0.5482909742917148,-0.6009491579665776,0.0
CRE_SW,0.5879144398571106,-0.5311738521182732,0.0
CRE_SW,0.6304013832053391,-0.4613985462699689,0.0
CRE_SW,0.6759587399210549,-0.3916232404216634,0.0
CRE_SW,0.724808400248748,-0.32184793457335914,0.0
CRE_SW,0.7771882898244715,-0.25207262872505476,0.0
CRE_SW,0.83335352850904,-0.18229732287675038,0.0
CRE_SW,0.893577672966889,-0.11252201702844604,0.0
CRE_SW,0.958154049042655,-0.042746711180141735,0.0
CRE_SW,1.0273971804249107,0.027028594668162688,0.0
CRE_SW,1.1016443205554576,0.0968039005164669,0.0
CRE_SW,1.1812570952454506,0.16657920636477141,0.0
CRE_SW,1.2666232639988229,0.2363545122130756,0.0
CRE_SW,1.3581586086216662,0.3061298180613801,0.0
CRE_SW,1.456308958316159,0.375905123909684,0.0
CRE_LW,0.0014563089583161596,-6.531850155072453,-0.14534760128250637
CRE_LW,0.001561552361122416,-6.462074849224148,-0.1514530717660365
CRE_LW,0.001674401412284394,-6.392299543375844,-0.15800871538539818
CRE_LW,0.001795405750880349,-6.3225242375275394,-0.16411435362256502
CRE_LW,0.00192515473687783,-6.2527489316792355,-0.16988560204551867
CRE_LW,0.0020642803216520053,-6.182973625830931,-0.1766807599805206
CRE_LW,0.002213460125948372,-6.113198319982627,-0.18471865270425442
CRE_LW,0.002373420740281281,-6.043423014134322,-0.193303406642363
CRE_LW,0.002544941263843094,-5.973647708286018,-0.20249110286441613
CRE_LW,0.0027288570991604753,-5.903872402437713,-0.21232119707131636
CRE_LW,0.0029260640209799547,-5.834097096589408,-0.22281090513215004
CRE_LW,0.0031375225392005317,-5.7643217907411035,-0.22250330634646148
CRE_LW,0.0033642625771033293,-5.6945464848928,-0.22284944824222086
CRE_LW,0.0036073884876638776,-5.624771179044495,-0.22215756109995266
CRE_LW,0.003868084432379367,-5.554995873196191,-0.2210785442770484
CRE_LW,0.0041476201488088015,-5.485220567347886,-0.21994437189535146
CRE_LW,0.004447357134917257,-5.415445261499582,-0.21873609188945287
CRE_LW,0.004768755280345517,-5.345669955651277,-0.21745629295006771
CRE_LW,0.005113379976903147,-5.275894649802973,-0.2160895931426204
CRE_LW,0.005482909742917148,-5.206119343954669,-0.21424201238706855
CRE_LW,0.005879144398571105,-5.1363440381063645,-0.21226289708526352
CRE_LW,0.006304013832053391,-5.066568732258061,-0.21015290310926865
CRE_LW,0.006759587399210549,-4.996793426409755,-0.20790221540113915
CRE_LW,0.007248084002487481,-4.92701812056145,-0.20595135048479113
CRE_LW,0.007771882898244715,-4.857242814713146,-0.204637324482086
CRE_LW,0.008333535285090399,-4.787467508864842,-0.20514737364549473
CRE_LW,0.008935776729668889,-4.717692203016537,-0.2058391375124549
CRE_LW,0.00958154049042655,-4.647916897168233,-0.2072687979227846
CRE_LW,0.010273971804249106,-4.578141591319929,-0.20793457275557978
CRE_LW,0.011016443205554576,-4.508366285471625,-0.20865661061014082
CRE_LW,0.011812570952454506,-4.43859097962332,-0.20943622091064162
CRE_LW,0.01266623263998823,-4.368815673775016,-0.21029358549562394
CRE_LW,0.01358158608621666,-4.299040367926711,-0.21116621274569872
CRE_LW,0.014563089583161597,-4.229265062078407,-0.21213877021808888
CRE_LW,0.015615523611224159,-4.159489756230102,-0.21317467586360175
CRE_LW,0.016744014122843938,-4.089714450381798,-0.2142378673942226
CRE_LW,0.017954057508803488,-4.0199391445334935,-0.21542012953673362
CRE_LW,0.01925154736877831,-3.950163838685189,-0.21668315194996457
CRE_LW,0.020642803216520064,-3.880388532836885,-0.2180354010393046
CRE_LW,0.022134601259483733,-3.8106132269885804,-0.2186818734717902
CRE_LW,0.02373420740281282,-3.740837921140276,-0.21859235062234644
CRE_LW,0.02544941263843095,-3.6710626152919716,-0.21853661542246905
CRE_LW,0.027288570991604765,-3.6012873094436673,-0.21842336775465268
CRE_LW,0.02926064020979953,-3.531512003595363,-0.21919919617985076
CRE_LW,0.03137522539200532,-3.461736697747058,-0.21776789129347032
CRE_LW,0.033642625771033295,-3.3919613918987537,-0.21441690419491033
CRE_LW,0.036073884876638776,-3.3221860860504493,-0.21069655560031467
CRE_LW,0.03868084432379367,-3.252410780202145,-0.20687604017168268
CRE_LW,0.04147620148808802,-3.1826354743538405,-0.20279771355712733
CRE_LW,0.04447357134917257,-3.112860168505536,-0.19849797041410286
CRE_LW,0.04768755280345517,-3.0430848626572318,-0.1938456746602664
CRE_LW,0.05113379976903147,-2.973309556808928,-0.18897275405541566
CRE_LW,0.05482909742917148,-2.903534250960623,-0.18483096799248291
CRE_LW,0.05879144398571109,-2.833758945112318,-0.18130557516678986
CRE_LW,0.06304013832053394,-2.7639836392640142,-0.18649671448536015
CRE_LW,0.06759587399210545,-2.69420833341571,-0.204119136790196
CRE_LW,0.07248084002487477,-2.624433027567405,-0.22301485044593858
CRE_LW,0.07771882898244711,-2.554657721719101,-0.24330860263437276
CRE_LW,0.08333535285090395,-2.4848824158707967,-0.26505391221768515
CRE_LW,0.08935776729668884,-2.4151071100224923,-0.28853846369429226
CRE_LW,0.0958154049042655,-2.3453318041741875,-0.3029114664932819
CRE_LW,0.10273971804249106,-2.275556498325883,-0.28303819598552865
CRE_LW,0.11016443205554577,-2.2057811924775788,-0.26175386568767106
CRE_LW,0.11812570952454506,-2.1360058866292744,-0.2388978172855779
CRE_LW,0.12666232639988229,-2.06623058078097,-0.24694542990626522
CRE_LW,0.1358158608621666,-1.9964552749326656,-0.27086049967158937
CRE_LW,0.14563089583161595,-1.9266799690843612,-0.30505980084708273
CRE_LW,0.1561552361122416,-1.8569046632360569,-0.3423637416625327
CRE_LW,0.1674401412284394,-1.7871293573877525,-0.38241441389692044
CRE_LW,0.1795405750880349,-1.717354051539448,-0.4146487685694178
CRE_LW,0.192515473687783,-1.647578745691144,-0.4474801791335708
CRE_LW,0.20642803216520053,-1.5778034398428396,-0.48263596627392547
CRE_LW,0.22134601259483722,-1.5080281339945352,-0.5203879250467889
CRE_LW,0.23734207402812835,-1.4382528281462297,-0.5608552368893106
CRE_LW,0.2544941263843096,-1.3684775222979255,-0.604180004924993
CRE_LW,0.27288570991604777,-1.2987022164496211,-0.650703580603454
CRE_LW,0.29260640209799543,-1.2289269106013168,-0.7047975893214369
CRE_LW,0.3137522539200532,-1.1591516047530124,-0.7637288312853545
CRE_LW,0.33642625771033297,-1.089376298904708,-0.8269305848008269
CRE_LW,0.3607388487663878,-1.0196009930564036,-0.872679564094754
CRE_LW,0.3868084432379367,-0.9498256872080992,-0.8606301530433541
CRE_LW,0.41476201488088016,-0.880050381359795,-0.8477057609771892
CRE_LW,0.4447357134917257,-0.8102750755114906,-0.833844766855978
CRE_LW,0.4768755280345517,-0.7404997696631863,-0.8189910309920492
CRE_LW,0.5113379976903147,-0.6707244638148819,-0.8030601506636791
CRE_LW,0.5482909742917148,-0.6009491579665776,-0.7859774725376564
CRE_LW,0.5879144398571106,-0.5311738521182732,-0.7675687081248298
CRE_LW,0.6304013832053391,-0.4613985462699689,-0.7468722761720004
CRE_LW,0.6759587399210549,-0.3916232404216634,-0.7272633938191473
CRE_LW,0.724808400248748,-0.32184793457335914,-0.7060518654160637
CRE_LW,0.7771882898244715,-0.25207262872505476,-0.6678507794216076
CRE_LW,0.83335352850904,-0.18229732287675038,-0.6229554298071189
CRE_LW,0.893577672966889,-0.11252201702844604,-0.5627312853492699
CRE_LW,0.958154049042655,-0.042746711180141735,-0.4981549092735038
CRE_LW,1.0273971804249107,0.027028594668162688,-0.42891177789124774
CRE_LW,1.1016443205554576,0.0968039005164669,-0.3546646377607012
CRE_LW,1.1812570952454506,0.16657920636477141,-0.2750518630707083
CRE_LW,1.2666232639988229,0.2363545122130756,-0.189685694317336
CRE_LW,1.3581586086216662,0.3061298180613801,-0.09815034969449264
CRE_LW,1.456308958316159,0.375905123909684,0.0
CRE_net,0.0014563089583161596,-6.531850155072453,0.0
CRE_net,0.001561552361122416,-6.462074849224148,0.0
CRE_net,0.001674401412284394,-6.392299543375844,0.0
CRE_net,0.001795405750880349,-6.3225242375275394,0.0
CRE_net,0.00192515473687783,-6.2527489316792355,0.0
CRE_net,0.0020642803216520053,-6.182973625830931,0.0
CRE_net,0.002213460125948372,-6.113198319982627,0.0
CRE_net,0.002373420740281281,-6.043423014134322,0.0
CRE_net,0.002544941263843094,-5.973647708286018,0.0
CRE_net,0.0027288570991604753,-5.903872402437713,0.0
CRE_net,0.0029260640209799547,-5.834097096589408,0.0
CRE_net,0.0031375225392005317,-5.7643217907411035,0.0
CRE_net,0.0033642625771033293,-5.6945464848928,0.0
CRE_net,0.0036073884876638776,-5.624771179044495,0.0
CRE_net,0.003868084432379367,-5.554995873196191,0.0
CRE_net,0.0041476201488088015,-5.485220567347886,0.0
CRE_net,0.004447357134917257,-5.415445261499582,0.0
CRE_net,0.004768755280345517,-5.345669955651277,0.0
CRE_net,0.005113379976903147,-5.275894649802973,0.0
CRE_net,0.005482909742917148,-5.206119343954669,0.0
CRE_net,0.005879144398571105,-5.1363440381063645,0.0
CRE_net,0.006304013832053391,-5.066568732258061,0.0
CRE_net,0.006759587399210549,-4.996793426409755,0.0
CRE_net,0.007248084002487481,-4.92701812056145,0.0
CRE_net,0.007771882898244715,-4.857242814713146,0.0
CRE_net,0.008333535285090399,-4.787467508864842,0.0
CRE_net,0.008935776729668889,-4.717692203016537,0.0
CRE_net,0.00958154049042655,-4.647916897168233,0.0
CRE_net,0.010273971804249106,-4.578141591319929,0.0
CRE_net,0.011016443205554576,-4.508366285471625,0.0
CRE_net,0.011812570952454506,-4.43859097962332,0.0
CRE_net,0.01266623263998823,-4.368815673775016,0.0
CRE_net,0.01358158608621666,-4.299040367926711,0.0
CRE_net,0.014563089583161597,-4.229265062078407,0.0
CRE_net,0.015615523611224159,-4.159489756230102,0.0
CRE_net,0.016744014122843938,-4.089714450381798,0.0
CRE_net,0.017954057508803488,-4.0199391445334935,0.0
CRE_net,0.01925154736877831,-3.950163838685189,0.0
CRE_net,0.020642803216520064,-3.880388532836885,0.0
CRE_net,0.022134601259483733,-3.8106132269885804,0.0
CRE_net,0.02373420740281282,-3.740837921140276,0.0
CRE_net,0.02544941263843095,-3.6710626152919716,0.0
CRE_net,0.027288570991604765,-3.6012873094436673,0.0
CRE_net,0.02926064020979953,-3.531512003595363,0.0
CRE_net,0.03137522539200532,-3.461736697747058,0.0
CRE_net,0.033642625771033295,-3.3919613918987537,0.0
CRE_net,0.036073884876638776,-3.3221860860504493,0.0
CRE_net,0.03868084432379367,-3.252410780202145,0.0
CRE_net,0.04147620148808802,-3.1826354743538405,0.0
CRE_net,0.04447357134917257,-3.112860168505536,0.0
CRE_net,0.04768755280345517,-3.0430848626572318,0.0
CRE_net,0.05113379976903147,-2.973309556808928,0.0
CRE_net,0.05482909742917148,-2.903534250960623,0.0
CRE_net,0.05879144398571109,-2.833758945112318,0.0
CRE_net,0.06304013832053394,-2.7639836392640142,0.0
CRE_net,0.06759587399210545,-2.69420833341571,0.0
CRE_net,0.07248084002487477,-2.624433027567405,0.0
CRE_net,0.07771882898244711,-2.554657721719101,0.0
CRE_net,0.08333535285090395,-2.4848824158707967,0.0
CRE_net,0.08935776729668884,-2.4151071100224923,0.0
CRE_net,0.0958154049042655,-2.3453318041741875,0.0
CRE_net,0.10273971804249106,-2.275556498325883,0.0
CRE_net,0.11016443205554577,-2.2057811924775788,0.0
CRE_net,0.11812570952454506,-2.1360058866292744,0.0
CRE_net,0.12666232639988229,-2.06623058078097,0.0
CRE_net,0.1358158608621666,-1.9964552749326656,0.0
CRE_net,0.14563089583161595,-1.9266799690843612,0.0
CRE_net,0.1561552361122416,-1.8569046632360569,0.0
CRE_net,0.1674401412284394,-1.7871293573877525,0.0
CRE_net,0.1795405750880349,-1.717354051539448,0.0
CRE_net,0.192515473687783,-1.647578745691144,0.0
CRE_net,0.20642803216520053,-1.5778034398428396,0.0
CRE_net,0.22134601259483722,-1.5080281339945352,0.0
CRE_net,0.23734207402812835,-1.4382528281462297,0.0
CRE_net,0.2544941263843096,-1.3684775222979255,0.0
CRE_net,0.27288570991604777,-1.2987022164496211,0.0
CRE_net,0.29260640209799543,-1.2289269106013168,0.0
CRE_net,0.3137522539200532,-1.1591516047530124,0.0
CRE_net,0.33642625771033297,-1.089376298904708,0.0
CRE_net,0.3607388487663878,-1.0196009930564036,0.0
CRE_net,0.3868084432379367,-0.9498256872080992,0.0
CRE_net,0.41476201488088016,-0.880050381359795,0.0
CRE_net,0.4447357134917257,-0.8102750755114906,0.0
CRE_net,0.4768755280345517,-0.7404997696631863,0.0
CRE_net,0.5113379976903147,-0.6707244638148819,0.0
CRE_net,0.5482909742917148,-0.6009491579665776,0.0
CRE_net,0.5879144398571106,-0.5311738521182732,0.0
CRE_net,0.6304013832053391,-0.4613985462699689,0.0
CRE_net,0.6759587399210549,-0.3916232404216634,0.0
CRE_net,0.724808400248748,-0.32184793457335914,0.0
CRE_net,0.7771882898244715,-0.25207262872505476,0.0
CRE_net,0.83335352850904,-0.18229732287675038,0.0
CRE_net,0.893577672966889,-0.11252201702844604,0.0
CRE_net,0.958154049042655,-0.042746711180141735,0.0
CRE_net,1.0273971804249107,0.027028594668162688,0.0
CRE_net,1.1016443205554576,0.0968039005164669,0.0
CRE_net,1.1812570952454506,0.16657920636477141,0.0
CRE_net,1.2666232639988229,0.2363545122130756,0.0
CRE_net,1.3581586086216662,0.3061298180613801,0.0
CRE_net,1.456308958316159,0.375905123909684,0.0
